resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
24110,1005,154,210,8.0,5,8.0,8,8,4.0,53,+1:27.198,5324260.0,47.0,15.0,1:34.786,220.551,1
24111,1005,839,10,31.0,11,9.0,9,9,2.0,53,+1:28.055,5325117.0,50.0,14.0,1:34.670,220.821,1
24123,1006,8,6,7.0,2,1.0,1,1,25.0,56,1:34:18.643,5658643.0,45.0,5.0,1:38.482,201.527,1
24124,1006,830,9,33.0,18,2.0,2,2,18.0,56,+1.281,5659924.0,45.0,2.0,1:38.246,202.011,1
24125,1006,1,131,44.0,1,3.0,3,3,15.0,56,+2.342,5660985.0,40.0,1.0,1:37.392,203.782,1
24126,1006,20,6,5.0,5,4.0,4,4,12.0,56,+18.222,5676865.0,41.0,3.0,1:38.280,201.941,1
24127,1006,822,131,77.0,3,5.0,5,5,10.0,56,+24.744,5683387.0,46.0,4.0,1:38.470,201.551,1
24128,1006,807,4,27.0,7,6.0,6,6,8.0,56,+1:27.210,5745853.0,51.0,8.0,1:39.548,199.369,1
24129,1006,832,4,55.0,11,7.0,7,7,6.0,56,+1:34.994,5753637.0,45.0,11.0,1:39.858,198.750,1
24130,1006,815,10,11.0,10,8.0,8,8,4.0,56,+1:41.080,5759723.0,45.0,13.0,1:39.992,198.483,1
24143,1007,830,9,33.0,2,1.0,1,1,25.0,71,1:38:28.851,5908851.0,66.0,2.0,1:19.186,195.670,1
24144,1007,20,6,5.0,4,2.0,2,2,18.0,71,+17.316,5926167.0,49.0,4.0,1:19.522,194.844,1
24145,1007,8,6,7.0,6,3.0,3,3,15.0,71,+49.914,5958765.0,19.0,5.0,1:20.334,192.874,1
24146,1007,1,131,44.0,3,4.0,4,4,12.0,71,+1:18.738,5987589.0,49.0,8.0,1:20.728,191.933,1
24163,1008,1,131,44.0,1,1.0,1,1,25.0,71,1:27:09.066,5229066.0,70.0,7.0,1:11.795,216.065,1
24164,1008,830,9,33.0,5,2.0,2,2,18.0,71,+1.469s,5230535.0,61.0,4.0,1:11.578,216.720,1
24165,1008,8,6,7.0,4,3.0,3,3,15.0,71,+4.764s,5233830.0,64.0,6.0,1:11.769,216.143,1
24166,1008,817,9,3.0,11,4.0,4,4,12.0,71,+5.193s,5234259.0,62.0,3.0,1:11.343,217.434,1
24167,1008,822,131,77.0,3,5.0,5,5,10.0,71,+22.943s,5252009.0,65.0,1.0,1:10.540,219.909,1
24168,1008,20,6,5.0,2,6.0,6,6,8.0,71,+26.997s,5256063.0,71.0,2.0,1:10.831,219.005,1
24169,1008,844,15,16.0,7,7.0,7,7,6.0,71,+44.199s,5273265.0,70.0,8.0,1:12.082,215.204,1
24170,1008,154,210,8.0,8,8.0,8,8,4.0,71,+51.230s,5280296.0,71.0,12.0,1:12.362,214.372,1
24171,1008,825,210,20.0,10,9.0,9,9,2.0,71,+52.857s,5281923.0,67.0,10.0,1:12.206,214.835,1
24183,1009,1,131,44.0,1,1.0,1,1,25.0,55,1:39:40.382,5980382.0,53.0,5.0,1:41.357,197.267,1
24184,1009,20,6,5.0,3,2.0,2,2,18.0,55,+2.581,5982963.0,54.0,1.0,1:40.867,198.225,1
24185,1009,830,9,33.0,6,3.0,3,3,15.0,55,+12.706,5993088.0,51.0,6.0,1:41.909,196.198,1
24186,1009,817,9,3.0,5,4.0,4,4,12.0,55,+15.379,5995761.0,35.0,3.0,1:41.249,197.477,1
24187,1009,822,131,77.0,2,5.0,5,5,10.0,55,+47.957,6028339.0,42.0,2.0,1:40.953,198.056,1
24188,1009,832,4,55.0,11,6.0,6,6,8.0,55,+1:12.548,6052930.0,54.0,4.0,1:41.351,197.278,1
24189,1009,844,15,16.0,8,7.0,7,7,6.0,55,+1:30.789,6071171.0,54.0,10.0,1:42.876,194.354,1
24190,1009,815,10,11.0,14,8.0,8,8,4.0,55,+1:31.275,6071657.0,53.0,8.0,1:42.816,194.467,1
24203,1010,822,131,77.0,2,1.0,1,1,26.0,58,1:25:27.325,5127325.0,57.0,1.0,1:25.580,223.075,1
24204,1010,1,131,44.0,1,2.0,2,2,18.0,58,+20.886,5148211.0,57.0,2.0,1:26.057,221.839,1
24205,1010,830,9,33.0,4,3.0,3,3,15.0,58,+22.520,5149845.0,57.0,3.0,1:26.256,221.327,1
24206,1010,20,6,5.0,3,4.0,4,4,12.0,58,+57.109,5184434.0,16.0,8.0,1:27.954,217.054,1
24207,1010,844,6,16.0,5,5.0,5,5,10.0,58,+58.203,5185528.0,58.0,4.0,1:26.926,219.621,1
24208,1010,825,210,20.0,7,6.0,6,6,8.0,58,+1:27.156,5214481.0,56.0,9.0,1:28.182,216.493,1
24223,1011,1,131,44.0,3,1.0,1,1,25.0,57,1:34:21.295,5661295.0,36.0,2.0,1:33.528,208.314,1
24224,1011,822,131,77.0,4,2.0,2,2,18.0,57,+2.980,5664275.0,42.0,3.0,1:34.209,206.808,1
24225,1011,844,6,16.0,1,3.0,3,3,16.0,57,+6.131,5667426.0,38.0,1.0,1:33.411,208.575,1
24226,1011,830,9,33.0,5,4.0,4,4,12.0,57,+6.408,5667703.0,47.0,9.0,1:35.311,204.417,1
24227,1011,20,6,5.0,2,5.0,5,5,10.0,57,+36.068,5697363.0,43.0,4.0,1:34.895,205.313,1
24228,1011,846,1,4.0,9,6.0,6,6,8.0,57,+45.754,5707049.0,14.0,12.0,1:35.777,203.422,1
24229,1011,8,51,7.0,8,7.0,7,7,6.0,57,+47.470,5708765.0,45.0,11.0,1:35.589,203.822,1
24230,1011,842,9,10.0,13,8.0,8,8,4.0,57,+58.094,5719389.0,42.0,8.0,1:35.291,204.460,1
24231,1011,848,5,23.0,12,9.0,9,9,2.0,57,+1:02.697,5723992.0,39.0,16.0,1:36.752,201.372,1
24232,1011,815,211,11.0,14,10.0,10,10,1.0,57,+1:03.696,5724991.0,51.0,14.0,1:36.330,202.254,1
24233,1011,841,51,99.0,16,11.0,11,11,0.0,57,+1:04.599,5725894.0,42.0,7.0,1:35.237,204.575,1
24243,1012,1,131,44.0,2,1.0,1,1,25.0,56,1:32:06.350,5526350.0,47.0,5.0,1:35.892,204.642,1
24244,1012,822,131,77.0,1,2.0,2,2,18.0,56,+6.552,5532902.0,38.0,4.0,1:34.872,206.842,1
24245,1012,20,6,5.0,3,3.0,3,3,15.0,56,+13.774,5540124.0,37.0,2.0,1:34.836,206.921,1
24246,1012,830,9,33.0,5,4.0,4,4,12.0,56,+27.627,5553977.0,45.0,6.0,1:36.143,204.108,1
24247,1012,844,6,16.0,4,5.0,5,5,10.0,56,+31.276,5557626.0,45.0,3.0,1:34.860,206.869,1
24248,1012,842,9,10.0,6,6.0,6,6,9.0,56,+1:29.307,5615657.0,55.0,1.0,1:34.742,207.126,1
24263,1013,822,131,77.0,1,1.0,1,1,25.0,51,1:31:52.942,5512942.0,50.0,2.0,1:44.024,207.748,1
24264,1013,1,131,44.0,2,2.0,2,2,18.0,51,+1.524,5514466.0,48.0,3.0,1:44.166,207.465,1
24265,1013,20,6,5.0,3,3.0,3,3,15.0,51,+11.739,5524681.0,46.0,4.0,1:44.629,206.546,1
24266,1013,830,9,33.0,4,4.0,4,4,12.0,51,+17.493,5530435.0,39.0,5.0,1:44.794,206.221,1
24267,1013,844,6,16.0,8,5.0,5,5,11.0,51,+1:09.107,5582049.0,50.0,1.0,1:43.009,209.795,1
24268,1013,815,211,11.0,5,6.0,6,6,8.0,51,+1:16.416,5589358.0,49.0,7.0,1:45.524,204.795,1
24269,1013,832,1,55.0,9,7.0,7,7,6.0,51,+1:23.826,5596768.0,43.0,10.0,1:45.807,204.247,1
24270,1013,846,1,4.0,7,8.0,8,8,4.0,51,+1:40.268,5613210.0,43.0,6.0,1:45.394,205.047,1
24271,1013,840,211,18.0,13,9.0,9,9,2.0,51,+1:43.816,5616758.0,38.0,12.0,1:46.009,203.858,1
24283,1014,1,131,44.0,2,1.0,1,1,26.0,66,1:35:50.443,5750443.0,54.0,1.0,1:18.492,213.499,1
24284,1014,822,131,77.0,1,2.0,2,2,18.0,66,+4.074,5754517.0,55.0,2.0,1:18.737,212.835,1
24285,1014,830,9,33.0,4,3.0,3,3,15.0,66,+7.679,5758122.0,57.0,3.0,1:19.769,210.081,1
24286,1014,20,6,5.0,3,4.0,4,4,12.0,66,+9.167,5759610.0,64.0,4.0,1:19.820,209.947,1
24287,1014,844,6,16.0,5,5.0,5,5,10.0,66,+13.361,5763804.0,57.0,5.0,1:20.002,209.469,1
24288,1014,842,9,10.0,6,6.0,6,6,8.0,66,+19.576,5770019.0,57.0,6.0,1:20.536,208.080,1
24289,1014,825,210,20.0,8,7.0,7,7,6.0,66,+28.159,5778602.0,66.0,9.0,1:20.770,207.478,1
24290,1014,832,1,55.0,12,8.0,8,8,4.0,66,+32.342,5782785.0,59.0,10.0,1:20.859,207.249,1
24291,1014,826,5,26.0,9,9.0,9,9,2.0,66,+33.056,5783499.0,64.0,8.0,1:20.726,207.591,1
24292,1014,154,210,8.0,7,10.0,10,10,1.0,66,+34.641,5785084.0,64.0,12.0,1:21.057,206.743,1
24293,1014,848,5,23.0,11,11.0,11,11,0.0,66,+35.445,5785888.0,65.0,11.0,1:21.028,206.817,1
24294,1014,817,4,3.0,13,12.0,12,12,0.0,66,+36.758,5787201.0,56.0,7.0,1:20.615,207.876,1
24295,1014,807,4,27.0,0,13.0,13,13,0.0,66,+39.241,5789684.0,65.0,13.0,1:21.282,206.171,1
24296,1014,8,51,7.0,14,14.0,14,14,0.0,66,+41.803,5792246.0,66.0,14.0,1:21.382,205.917,1
24297,1014,815,211,11.0,15,15.0,15,15,0.0,66,+46.877,5797320.0,65.0,16.0,1:21.859,204.717,1
24298,1014,841,51,99.0,18,16.0,16,16,0.0,66,+47.691,5798134.0,64.0,15.0,1:21.833,204.782,1
24306,1015,1,131,44.0,1,1.0,1,1,25.0,78,1:43:28.437,6208437.0,9.0,6.0,1:16.167,157.721,1
24307,1015,20,6,5.0,4,2.0,2,2,18.0,78,+2.602,6211039.0,9.0,9.0,1:16.277,157.494,1
24308,1015,822,131,77.0,2,3.0,3,3,15.0,78,+3.162,6211599.0,65.0,2.0,1:15.163,159.828,1
24309,1015,830,9,33.0,3,4.0,4,4,12.0,78,+5.537,6213974.0,9.0,7.0,1:16.229,157.593,1
24310,1015,842,9,10.0,8,5.0,5,5,11.0,78,+9.946,6218383.0,72.0,1.0,1:14.279,161.730,1
24311,1015,832,1,55.0,9,6.0,6,6,8.0,78,+53.454,6261891.0,32.0,5.0,1:15.891,158.295,1
24312,1015,826,5,26.0,7,7.0,7,7,6.0,78,+54.574,6263011.0,31.0,10.0,1:16.288,157.471,1
24313,1015,848,5,23.0,10,8.0,8,8,4.0,78,+55.200,6263637.0,43.0,3.0,1:15.607,158.890,1
24314,1015,817,4,3.0,6,9.0,9,9,2.0,78,+1:00.894,6269331.0,78.0,4.0,1:15.697,158.701,1
24315,1015,154,210,8.0,13,10.0,10,10,1.0,78,+1:01.034,6269471.0,41.0,16.0,1:16.746,156.531,1
24316,1015,846,1,4.0,12,11.0,11,11,0.0,78,+1:06.801,6275238.0,61.0,13.0,1:16.413,157.214,1
24326,1016,1,131,44.0,2,1.0,1,1,25.0,70,1:29:07.084,5347084.0,62.0,4.0,1:14.813,209.851,1
24327,1016,20,6,5.0,1,2.0,2,2,18.0,70,+3.658,5350742.0,57.0,5.0,1:14.875,209.677,1
24328,1016,844,6,16.0,3,3.0,3,3,15.0,70,+4.696,5351780.0,63.0,2.0,1:14.356,211.140,1
24329,1016,822,131,77.0,6,4.0,4,4,13.0,70,+51.043,5398127.0,69.0,1.0,1:13.078,214.833,1
24330,1016,830,9,33.0,9,5.0,5,5,10.0,70,+57.655,5404739.0,67.0,3.0,1:14.767,209.980,1
24346,1017,1,131,44.0,1,1.0,1,1,25.0,53,1:24:31.198,5071198.0,53.0,2.0,1:32.764,226.717,1
24347,1017,822,131,77.0,2,2.0,2,2,18.0,53,+18.056,5089254.0,43.0,3.0,1:33.586,224.725,1
24348,1017,844,6,16.0,3,3.0,3,3,15.0,53,+18.985,5090183.0,40.0,4.0,1:33.828,224.146,1
24349,1017,830,9,33.0,4,4.0,4,4,12.0,53,+34.905,5106103.0,38.0,5.0,1:34.162,223.351,1
24350,1017,20,6,5.0,7,5.0,5,5,11.0,53,+1:02.796,5133994.0,53.0,1.0,1:32.740,226.775,1
24351,1017,832,1,55.0,6,6.0,6,6,8.0,53,+1:35.462,5166660.0,52.0,6.0,1:34.561,222.408,1
24366,1018,830,9,33.0,2,1.0,1,1,26.0,71,1:22:01.822,4921822.0,60.0,1.0,1:07.475,230.378,1
24367,1018,844,6,16.0,1,2.0,2,2,18.0,71,+2.724,4924546.0,58.0,3.0,1:07.994,228.620,1
24368,1018,822,131,77.0,3,3.0,3,3,15.0,71,+18.960,4940782.0,53.0,7.0,1:08.565,226.716,1
24369,1018,20,6,5.0,9,4.0,4,4,12.0,71,+19.610,4941432.0,62.0,2.0,1:07.676,229.694,1
24370,1018,1,131,44.0,4,5.0,5,5,10.0,71,+22.805,4944627.0,69.0,5.0,1:08.050,228.432,1
24386,1019,1,131,44.0,2,1.0,1,1,26.0,52,1:21:08.452,4868452.0,52.0,1.0,1:27.369,242.735,1
24387,1019,822,131,77.0,1,2.0,2,2,18.0,52,+24.928,4893380.0,47.0,2.0,1:27.406,242.633,1
24388,1019,844,6,16.0,3,3.0,3,3,15.0,52,+30.117,4898569.0,47.0,5.0,1:29.313,237.452,1
24389,1019,842,9,10.0,5,4.0,4,4,12.0,52,+34.692,4903144.0,48.0,8.0,1:29.544,236.839,1
24390,1019,830,9,33.0,4,5.0,5,5,10.0,52,+39.458,4907910.0,45.0,4.0,1:29.272,237.561,1
24391,1019,832,1,55.0,13,6.0,6,6,8.0,52,+53.639,4922091.0,50.0,11.0,1:29.757,236.277,1
24392,1019,817,4,3.0,7,7.0,7,7,6.0,52,+54.401,4922853.0,50.0,9.0,1:29.624,236.628,1
24393,1019,8,51,7.0,12,8.0,8,8,4.0,52,+1:05.540,4933992.0,51.0,14.0,1:30.034,235.551,1
24394,1019,826,5,26.0,17,9.0,9,9,2.0,52,+1:06.720,4935172.0,51.0,12.0,1:29.910,235.875,1
24395,1019,807,4,27.0,10,10.0,10,10,1.0,52,+1:12.733,4941185.0,51.0,13.0,1:29.949,235.773,1
24396,1019,846,1,4.0,8,11.0,11,11,0.0,52,+1:14.281,4942733.0,50.0,10.0,1:29.636,236.596,1
24397,1019,848,5,23.0,9,12.0,12,12,0.0,52,+1:15.617,4944069.0,46.0,15.0,1:30.872,233.378,1
24398,1019,840,211,18.0,18,13.0,13,13,0.0,52,+1:21.086,4949538.0,49.0,6.0,1:29.390,237.248,1
24406,1020,830,9,33.0,2,1.0,1,1,26.0,64,1:44:31.275,6271275.0,61.0,1.0,1:16.645,214.839,1
24407,1020,20,6,5.0,20,2.0,2,2,18.0,64,+7.333,6278608.0,63.0,2.0,1:16.794,214.423,1
24408,1020,826,5,26.0,14,3.0,3,3,15.0,64,+8.305,6279580.0,61.0,6.0,1:17.708,211.900,1
24409,1020,840,211,18.0,15,4.0,4,4,12.0,64,+8.966,6280241.0,61.0,8.0,1:17.831,211.566,1
24410,1020,832,1,55.0,7,5.0,5,5,10.0,64,+9.583,6280858.0,63.0,9.0,1:17.841,211.538,1
24411,1020,848,5,23.0,16,6.0,6,6,8.0,64,+10.052,6281327.0,63.0,10.0,1:17.850,211.514,1
24412,1020,154,210,8.0,6,7.0,7,7,6.0,64,+16.838,6288113.0,55.0,7.0,1:17.746,211.797,1
24413,1020,825,210,20.0,12,8.0,8,8,4.0,64,+18.765,6290040.0,62.0,5.0,1:17.507,212.450,1
24414,1020,1,131,44.0,1,9.0,9,9,2.0,64,+19.667,6290942.0,64.0,12.0,1:18.811,208.935,1
24415,1020,9,3,88.0,18,10.0,10,10,1.0,64,+24.987,6296262.0,63.0,13.0,1:19.062,208.271,1
24416,1020,847,3,63.0,17,11.0,11,11,0.0,64,+26.404,6297679.0,60.0,3.0,1:17.485,212.510,1
24417,1020,8,51,7.0,5,12.0,12,12,0.0,64,+42.214,6313489.0,60.0,15.0,1:19.563,206.960,1
24418,1020,841,51,99.0,11,13.0,13,13,0.0,64,+43.849,6315124.0,60.0,14.0,1:19.300,207.646,1
24426,1021,1,131,44.0,3,1.0,1,1,25.0,70,1:35:03.796,5703796.0,60.0,2.0,1:18.528,200.840,1
24427,1021,830,9,33.0,1,2.0,2,2,19.0,70,+17.796,5721592.0,69.0,1.0,1:17.103,204.552,1
24428,1021,20,6,5.0,5,3.0,3,3,15.0,70,+1:01.433,5765229.0,65.0,4.0,1:19.786,197.673,1
24429,1021,844,6,16.0,4,4.0,4,4,12.0,70,+1:05.250,5769046.0,49.0,5.0,1:20.493,195.937,1
24446,1022,844,6,16.0,1,1.0,1,1,25.0,44,1:23:45.710,5025710.0,23.0,4.0,1:46.664,236.390,1
24447,1022,1,131,44.0,3,2.0,2,2,18.0,44,+0.981,5026691.0,24.0,3.0,1:46.580,236.577,1
24448,1022,822,131,77.0,4,3.0,3,3,15.0,44,+12.585,5038295.0,27.0,2.0,1:46.465,236.832,1
24449,1022,20,6,5.0,2,4.0,4,4,13.0,44,+26.422,5052132.0,36.0,1.0,1:46.409,236.957,1
24450,1022,848,9,23.0,17,5.0,5,5,10.0,44,+1:21.325,5107035.0,41.0,5.0,1:47.507,234.537,1
24451,1022,815,211,11.0,7,6.0,6,6,8.0,44,+1:24.448,5110158.0,29.0,13.0,1:48.781,231.790,1
24452,1022,826,5,26.0,19,7.0,7,7,6.0,44,+1:29.657,5115367.0,26.0,7.0,1:48.143,233.157,1
24453,1022,807,4,27.0,12,8.0,8,8,4.0,44,+1:46.639,5132349.0,34.0,9.0,1:48.349,232.714,1
24454,1022,842,5,10.0,13,9.0,9,9,2.0,44,+1:49.168,5134878.0,21.0,17.0,1:49.700,229.848,1
24455,1022,840,211,18.0,16,10.0,10,10,1.0,44,+1:49.838,5135548.0,34.0,10.0,1:48.357,232.697,1
24466,1023,844,6,16.0,1,1.0,1,1,25.0,53,1:15:26.665,4526665.0,47.0,4.0,1:23.009,251.235,1
24467,1023,822,131,77.0,3,2.0,2,2,18.0,53,+0.835,4527500.0,47.0,3.0,1:22.859,251.690,1
24468,1023,1,131,44.0,2,3.0,3,3,16.0,53,+35.199,4561864.0,51.0,1.0,1:21.779,255.014,1
24469,1023,817,4,3.0,5,4.0,4,4,12.0,53,+45.515,4572180.0,53.0,7.0,1:23.466,249.859,1
24470,1023,807,4,27.0,6,5.0,5,5,10.0,53,+58.165,4584830.0,53.0,8.0,1:23.641,249.337,1
24471,1023,848,9,23.0,8,6.0,6,6,8.0,53,+59.315,4585980.0,45.0,6.0,1:23.364,250.165,1
24472,1023,815,211,11.0,18,7.0,7,7,6.0,53,+1:13.802,4600467.0,35.0,9.0,1:23.770,248.953,1
24473,1023,830,9,33.0,19,8.0,8,8,4.0,53,+1:14.492,4601157.0,41.0,5.0,1:23.143,250.830,1
24486,1024,20,6,5.0,3,1.0,1,1,25.0,61,1:58:33.667,7113667.0,57.0,5.0,1:44.802,173.916,1
24487,1024,844,6,16.0,1,2.0,2,2,18.0,61,+2.641,7116308.0,59.0,4.0,1:44.723,174.047,1
24488,1024,830,9,33.0,4,3.0,3,3,15.0,61,+3.821,7117488.0,56.0,8.0,1:45.176,173.298,1
24489,1024,1,131,44.0,2,4.0,4,4,12.0,61,+4.608,7118275.0,58.0,7.0,1:44.914,173.730,1
24490,1024,822,131,77.0,5,5.0,5,5,10.0,61,+6.119,7119786.0,58.0,2.0,1:43.534,176.046,1
24491,1024,848,9,23.0,6,6.0,6,6,8.0,61,+11.663,7125330.0,59.0,9.0,1:45.260,173.159,1
24492,1024,846,1,4.0,9,7.0,7,7,6.0,61,+14.769,7128436.0,58.0,11.0,1:45.716,172.412,1
24493,1024,842,5,10.0,11,8.0,8,8,4.0,61,+15.547,7129214.0,58.0,13.0,1:45.769,172.326,1
24494,1024,807,4,27.0,8,9.0,9,9,2.0,61,+16.718,7130385.0,59.0,12.0,1:45.765,172.333,1
24495,1024,841,51,99.0,10,10.0,10,10,1.0,61,+27.855,7141522.0,59.0,10.0,1:45.630,172.553,1
24496,1024,154,210,8.0,17,11.0,11,11,0.0,61,+35.436,7149103.0,54.0,16.0,1:46.274,171.507,1
24497,1024,832,1,55.0,7,12.0,12,12,0.0,61,+35.974,7149641.0,41.0,15.0,1:45.969,172.001,1
24498,1024,840,211,18.0,16,13.0,13,13,0.0,61,+36.419,7150086.0,57.0,6.0,1:44.896,173.760,1
24499,1024,817,4,3.0,20,14.0,14,14,0.0,61,+37.660,7151327.0,55.0,14.0,1:45.915,172.088,1
24500,1024,826,5,26.0,14,15.0,15,15,0.0,61,+38.178,7151845.0,57.0,3.0,1:44.371,174.634,1
24501,1024,9,3,88.0,19,16.0,16,16,0.0,61,+47.024,7160691.0,59.0,18.0,1:46.793,170.674,1
24502,1024,825,210,20.0,13,17.0,17,17,0.0,61,+1:26.522,7200189.0,58.0,1.0,1:42.301,178.168,1
24506,1025,1,131,44.0,2,1.0,1,1,26.0,53,1:33:38.992,5618992.0,51.0,1.0,1:35.761,219.847,1
24507,1025,822,131,77.0,4,2.0,2,2,18.0,53,+3.829,5622821.0,50.0,3.0,1:36.316,218.580,1
24508,1025,844,6,16.0,1,3.0,3,3,15.0,53,+5.212,5624204.0,52.0,2.0,1:36.193,218.860,1
24509,1025,830,9,33.0,9,4.0,4,4,12.0,53,+14.210,5633202.0,47.0,5.0,1:36.937,217.180,1
24510,1025,848,9,23.0,0,5.0,5,5,10.0,53,+38.348,5657340.0,50.0,4.0,1:36.762,217.573,1
24511,1025,832,1,55.0,5,6.0,6,6,8.0,53,+45.889,5664881.0,53.0,6.0,1:38.020,214.780,1
24512,1025,815,211,11.0,11,7.0,7,7,6.0,53,+48.728,5667720.0,49.0,7.0,1:38.043,214.730,1
24513,1025,846,1,4.0,7,8.0,8,8,4.0,53,+57.749,5676741.0,52.0,11.0,1:38.301,214.166,1
24514,1025,825,210,20.0,13,9.0,9,9,2.0,53,+58.779,5677771.0,53.0,8.0,1:38.130,214.539,1
24515,1025,807,4,27.0,6,10.0,10,10,1.0,53,+59.841,5678833.0,53.0,12.0,1:38.519,213.692,1
24516,1025,840,211,18.0,14,11.0,11,11,0.0,53,+1:00.821,5679813.0,53.0,15.0,1:38.611,213.493,1
24517,1025,826,5,26.0,19,12.0,12,12,0.0,53,+1:02.496,5681488.0,52.0,9.0,1:38.228,214.325,1
24518,1025,8,51,7.0,15,13.0,13,13,0.0,53,+1:08.910,5687902.0,51.0,13.0,1:38.589,213.541,1
24519,1025,842,5,10.0,16,14.0,14,14,0.0,53,+1:10.076,5689068.0,51.0,14.0,1:38.606,213.504,1
24520,1025,841,51,99.0,12,15.0,15,15,0.0,53,+1:13.346,5692338.0,51.0,16.0,1:38.696,213.309,1
24526,1026,822,131,77.0,3,1.0,1,1,25.0,52,1:21:46.755,4906755.0,49.0,4.0,1:31.862,227.571,1
24527,1026,20,6,5.0,1,2.0,2,2,18.0,52,+13.343,4920098.0,38.0,5.0,1:32.122,226.929,1
24528,1026,1,131,44.0,4,3.0,3,3,16.0,52,+13.858,4920613.0,45.0,1.0,1:30.983,229.770,1
24529,1026,848,9,23.0,6,4.0,4,4,12.0,52,+59.537,4966292.0,36.0,8.0,1:32.775,225.332,1
24530,1026,832,1,55.0,7,5.0,5,5,10.0,52,+1:09.101,4975856.0,46.0,12.0,1:33.563,223.434,1
24546,1027,1,131,44.0,3,1.0,1,1,25.0,71,1:36:48.904,5808904.0,66.0,4.0,1:19.461,194.993,1
24547,1027,20,6,5.0,2,2.0,2,2,18.0,71,+1.766,5810670.0,68.0,3.0,1:19.381,195.190,1
24548,1027,822,131,77.0,6,3.0,3,3,15.0,71,+3.553,5812457.0,66.0,5.0,1:19.494,194.912,1
24549,1027,844,6,16.0,1,4.0,4,4,13.0,71,+6.368,5815272.0,53.0,1.0,1:19.232,195.557,1
24550,1027,848,9,23.0,5,5.0,5,5,10.0,71,+21.399,5830303.0,48.0,2.0,1:19.325,195.328,1
24551,1027,830,9,33.0,4,6.0,6,6,8.0,71,+1:08.807,5877711.0,65.0,11.0,1:20.406,192.702,1
24552,1027,815,211,11.0,11,7.0,7,7,6.0,71,+1:13.819,5882723.0,70.0,12.0,1:20.485,192.512,1
24553,1027,817,4,3.0,13,8.0,8,8,4.0,71,+1:14.924,5883828.0,53.0,9.0,1:20.146,193.327,1
24626,1031,822,131,77.0,1,1.0,1,1,25.0,71,1:30:55.739,5455739.0,68.0,2.0,1:07.657,229.758,1
24566,1028,822,131,77.0,1,1.0,1,1,25.0,56,1:33:55.653,5635653.0,37.0,2.0,1:36.957,204.696,1
24567,1028,1,131,44.0,5,2.0,2,2,18.0,56,+4.148,5639801.0,26.0,7.0,1:38.446,201.600,1
24568,1028,830,9,33.0,3,3.0,3,3,15.0,56,+5.002,5640655.0,42.0,5.0,1:38.214,202.077,1
24569,1028,844,6,16.0,4,4.0,4,4,13.0,56,+52.239,5687892.0,44.0,1.0,1:36.169,206.374,1
24570,1028,848,9,23.0,6,5.0,5,5,10.0,56,+1:18.038,5713691.0,42.0,3.0,1:38.029,202.458,1
24571,1028,817,4,3.0,9,6.0,6,6,8.0,56,+1:30.366,5726019.0,28.0,14.0,1:40.564,197.354,1
24572,1028,846,1,4.0,8,7.0,7,7,6.0,56,+1:30.764,5726417.0,44.0,4.0,1:38.074,202.365,1
24586,1029,830,9,33.0,1,1.0,1,1,25.0,71,1:33:14.678,5594678.0,61.0,2.0,1:10.862,218.909,1
24587,1029,842,5,10.0,6,2.0,2,2,18.0,71,+6.077,5600755.0,65.0,9.0,1:12.425,214.185,1
24588,1029,832,1,55.0,20,3.0,3,3,15.0,71,+8.896,5603574.0,63.0,16.0,1:13.158,212.039,1
24589,1029,8,51,7.0,8,4.0,4,4,12.0,71,+9.452,5604130.0,65.0,15.0,1:13.135,212.106,1
24590,1029,841,51,99.0,12,5.0,5,5,10.0,71,+10.201,5604879.0,49.0,14.0,1:13.020,212.440,1
24591,1029,817,4,3.0,11,6.0,6,6,8.0,71,+10.541,5605219.0,44.0,11.0,1:12.733,213.278,1
24592,1029,1,131,44.0,3,7.0,7,7,6.0,71,+11.139,5605817.0,46.0,3.0,1:11.082,218.232,1
24593,1029,846,1,4.0,10,8.0,8,8,4.0,71,+11.204,5605882.0,63.0,7.0,1:12.328,214.472,1
24594,1029,815,211,11.0,15,9.0,9,9,2.0,71,+11.529,5606207.0,64.0,12.0,1:12.840,212.965,1
24595,1029,826,5,26.0,16,10.0,10,10,1.0,71,+11.931,5606609.0,49.0,8.0,1:12.385,214.304,1
24596,1029,825,210,20.0,9,11.0,11,11,0.0,71,+12.732,5607410.0,65.0,17.0,1:13.262,211.738,1
24597,1029,847,3,63.0,18,12.0,12,12,0.0,71,+13.599,5608277.0,57.0,19.0,1:13.752,210.331,1
24598,1029,154,210,8.0,7,13.0,13,13,0.0,71,+14.247,5608925.0,29.0,18.0,1:13.619,210.711,1
24599,1029,848,9,23.0,5,14.0,14,14,0.0,71,+14.927,5609605.0,52.0,4.0,1:11.087,218.217,1
24600,1029,807,4,27.0,13,15.0,15,15,0.0,71,+18.059,5612737.0,64.0,13.0,1:12.934,212.690,1
24606,1030,1,131,44.0,1,1.0,1,1,26.0,55,1:34:05.715,5645715.0,53.0,1.0,1:39.283,201.387,1
24607,1030,830,9,33.0,2,2.0,2,2,18.0,55,+16.772,5662487.0,55.0,5.0,1:41.119,197.731,1
24608,1030,844,6,16.0,3,3.0,3,3,15.0,55,+43.435,5689150.0,44.0,4.0,1:40.442,199.064,1
